order_id,order_date,customer_name,region,category,sub_category,sales,quantity,discount,profit
ORD-338030,2024-12-21,Jeremy Smith,Central,Office Supplies,Paper,509.86,9,0.07,86.68
ORD-338031,2025-06-18,Robert Burch,West,Office Supplies,Storage,352.58,10,0.1,49.36
ORD-338032,2023-07-19,Alison Owens,East,Technology,Copiers,591.26,9,0.1,82.78
ORD-338033,2026-03-24,Alexander Lee,East,Office Supplies,Binders,1276.44,10,0.07,216.99
ORD-338034,2024-10-10,Scott Green,West,Office Supplies,Paper,60.3,3,0.07,10.25
ORD-338035,2023-07-12,Chad Hunter,Central,Technology,Phones,56.14,2,0.03,11.79
ORD-338036,2023-06-09,Stephen Aguilar,South,Office Supplies,Paper,1472.19,4,0.07,250.27
ORD-338037,2023-06-04,Kathryn Washington,South,Technology,Accessories,406.4,10,0.1,56.9
ORD-338038,2025-08-17,Kathy Williams,West,Office Supplies,Paper,434.85,9,0.07,73.92
ORD-338039,2025-12-07,Amy Johnson,South,Office Supplies,Binders,636.64,9,0.0,152.79
ORD-338040,2024-05-15,Erin Arroyo,Central,Furniture,Chairs,171.65,3,0.03,36.05
ORD-338041,2025-11-22,Maria Watkins,East,Furniture,Chairs,949.32,2,0.1,132.9
ORD-338042,2025-10-10,Angela Wells,East,Technology,Accessories,1152.04,10,0.1,161.29
ORD-338043,2023-05-10,Katherine Drake,South,Furniture,Bookcases,681.23,3,0.0,163.5
ORD-338044,2025-06-23,Jack Mendoza,East,Technology,Phones,188.14,5,0.03,39.51
ORD-338045,2024-08-04,Karen Roberts,South,Furniture,Bookcases,711.19,4,0.03,149.35
ORD-338046,2024-11-19,Bradley Browning,South,Technology,Copiers,1083.75,3,0.03,227.59
ORD-338047,2024-01-06,Teresa Davis,West,Furniture,Tables,303.11,6,0.0,72.75
ORD-338048,2024-10-10,Daniel Evans,Central,Technology,Accessories,1335.58,9,0.07,227.05
ORD-338049,2025-07-21,Vincent Wagner,East,Office Supplies,Paper,227.33,1,0.0,54.56
ORD-338050,2025-05-11,Thomas Young,Central,Office Supplies,Paper,1015.24,7,0.07,172.59
ORD-338051,2024-08-11,Colin Price,South,Furniture,Chairs,651.35,7,0.0,156.32
ORD-338052,2024-02-14,Christopher Lawson,West,Technology,Copiers,674.15,1,0.0,161.8
ORD-338053,2024-12-16,Sarah Day,East,Office Supplies,Storage,104.32,2,0.0,25.04
ORD-338054,2026-03-03,Richard Jenkins,West,Technology,Phones,132.84,2,0.03,27.9
ORD-338055,2025-02-27,Katie Hodge,West,Office Supplies,Binders,1066.74,1,0.0,256.02
ORD-338056,2023-08-30,Jonathon Taylor,South,Technology,Accessories,615.64,3,0.0,147.75
ORD-338057,2025-06-15,Tiffany Donovan,Central,Office Supplies,Paper,918.44,7,0.0,220.43
ORD-338058,2026-03-25,Norman Norris,East,Office Supplies,Paper,825.48,3,0.1,115.57
ORD-338059,2025-11-18,Katherine Oliver,East,Office Supplies,Storage,843.5,10,0.1,118.09
ORD-338060,2026-03-06,Christy Gibbs,East,Furniture,Bookcases,1112.99,6,0.0,267.12
ORD-338061,2024-09-10,Kyle Willis,Central,Office Supplies,Storage,102.24,6,0.03,21.47
ORD-338062,2026-03-28,Margaret Faulkner,East,Technology,Accessories,531.61,1,0.07,90.37
ORD-338063,2025-09-02,David Reyes,South,Technology,Accessories,583.26,7,0.03,122.48
ORD-338064,2023-06-19,Joseph Singleton,South,Office Supplies,Binders,727.13,7,0.07,123.61
ORD-338065,2023-11-26,Melanie Johnson,West,Technology,Phones,250.2,1,0.1,35.03
ORD-338066,2024-12-04,Joshua Larson,East,Office Supplies,Storage,1161.81,8,0.07,197.51
ORD-338067,2025-10-15,Mr. Chad Ritter,Central,Furniture,Chairs,743.94,3,0.1,104.15
ORD-338068,2024-05-22,Dwayne Warren,South,Technology,Accessories,394.94,1,0.1,55.29
ORD-338069,2023-10-04,Danielle Torres,South,Furniture,Bookcases,1213.93,4,0.1,169.95
ORD-338070,2023-08-05,Amanda Costa,Central,Technology,Accessories,140.02,7,0.07,23.8
ORD-338071,2025-03-21,Jeffrey Mcdonald,Central,Technology,Phones,314.45,8,0.03,66.03
ORD-338072,2024-09-15,Jennifer Holt,East,Technology,Phones,772.66,10,0.0,185.44
ORD-338073,2023-08-15,Dr. Paula Rogers,West,Technology,Copiers,775.9,8,0.03,162.94
ORD-338074,2023-06-18,Stephanie Cortez,South,Office Supplies,Paper,966.38,10,0.0,231.93
ORD-338075,2023-10-27,Alexis Cruz,South,Furniture,Bookcases,217.77,10,0.1,30.49
ORD-338076,2024-06-28,Christopher Jones,East,Furniture,Tables,751.27,6,0.1,105.18
ORD-338077,2023-12-28,Jennifer Cochran,West,Technology,Copiers,332.58,3,0.03,69.84
ORD-338078,2023-08-03,Alexis Stevens,East,Technology,Copiers,1290.56,6,0.07,219.4
ORD-338079,2025-05-26,Sean Martinez,South,Office Supplies,Binders,357.41,5,0.0,85.78
ORD-338080,2024-03-01,Anthony Gibson,Central,Office Supplies,Paper,1489.75,7,0.03,312.85
ORD-338081,2025-02-12,Mark Patterson,East,Technology,Accessories,1213.19,3,0.1,169.85
ORD-338082,2025-09-10,Thomas Proctor MD,South,Office Supplies,Binders,794.88,4,0.03,166.92
ORD-338083,2025-10-25,Jason Lee,West,Furniture,Tables,658.94,1,0.07,112.02
ORD-338084,2025-11-29,Jesse Nichols,West,Furniture,Bookcases,93.94,4,0.1,13.15
ORD-338085,2025-01-12,Katherine Reese,East,Office Supplies,Binders,1465.56,1,0.1,205.18
ORD-338086,2023-11-13,Eric Rice,West,Technology,Accessories,1177.18,10,0.03,247.21
ORD-338087,2023-07-11,Sarah Jones,West,Office Supplies,Binders,988.2,5,0.0,237.17
ORD-338088,2025-06-06,John Gonzales,Central,Office Supplies,Binders,1287.09,1,0.1,180.19
ORD-338089,2025-07-17,Gina Smith,South,Furniture,Chairs,1191.47,5,0.1,166.81
ORD-338090,2024-04-03,Randall Sharp,Central,Technology,Copiers,811.24,5,0.03,170.36
ORD-338091,2025-04-29,Nicole Wood,West,Office Supplies,Paper,1291.4,5,0.1,180.8
ORD-338092,2024-05-01,Kristen Duncan,Central,Office Supplies,Binders,1008.58,2,0.1,141.2
ORD-338093,2026-01-20,Caroline Bishop,Central,Office Supplies,Storage,1469.45,3,0.07,249.81
ORD-338094,2025-02-09,Alexis Freeman,Central,Technology,Phones,473.54,6,0.0,113.65
ORD-338095,2025-09-30,Maureen Bailey,South,Technology,Accessories,1389.18,4,0.1,194.49
ORD-338096,2025-12-23,Bradley Mcknight,South,Furniture,Tables,1463.31,4,0.07,248.76
ORD-338097,2024-04-30,Javier Garcia,South,Technology,Copiers,1332.04,1,0.1,186.49
ORD-338098,2023-08-25,April Hess,South,Office Supplies,Storage,1107.63,4,0.1,155.07
ORD-338099,2025-02-26,Jennifer Fuller,West,Technology,Copiers,544.87,4,0.1,76.28
ORD-338100,2023-10-14,Michael Pruitt,West,Office Supplies,Binders,661.77,2,0.03,138.97
ORD-338101,2023-10-08,Alicia Werner,Central,Office Supplies,Paper,1423.89,1,0.07,242.06
ORD-338102,2026-03-25,Rebecca Flynn,West,Office Supplies,Paper,1383.38,10,0.07,235.17
ORD-338103,2023-04-22,Rachel Kelley,East,Furniture,Tables,467.57,9,0.07,79.49
ORD-338104,2024-09-13,Natalie Mitchell,South,Furniture,Tables,117.4,1,0.07,19.96
ORD-338105,2025-08-02,Jon Reeves,Central,Furniture,Bookcases,1044.65,4,0.03,219.38
ORD-338106,2023-05-28,Kyle Nunez,East,Technology,Phones,394.88,10,0.1,55.28
ORD-338107,2026-01-20,John Morales,South,Furniture,Tables,513.45,1,0.03,107.82
ORD-338108,2024-04-19,Ellen Gonzalez,Central,Furniture,Tables,187.1,8,0.1,26.19
ORD-338109,2024-11-03,James Barnett,South,Technology,Copiers,578.88,5,0.0,138.93
ORD-338110,2025-11-23,Christina Snyder,Central,Technology,Copiers,285.24,6,0.07,48.49
ORD-338111,2025-05-11,Kelli Lucas,South,Technology,Phones,57.12,6,0.0,13.71
ORD-338112,2023-07-19,Theresa Navarro,South,Furniture,Bookcases,1054.01,1,0.0,252.96
ORD-338113,2023-10-04,Leah Burton,West,Office Supplies,Binders,369.87,5,0.03,77.67
ORD-338114,2025-11-27,Kimberly Delgado,West,Technology,Phones,1060.67,4,0.1,148.49
ORD-338115,2025-03-24,Susan Lucas,South,Technology,Copiers,627.58,6,0.0,150.62
ORD-338116,2023-06-17,Scott James,Central,Furniture,Tables,1420.45,7,0.0,340.91
ORD-338117,2026-01-21,Derek Stewart,East,Furniture,Bookcases,226.07,6,0.07,38.43
ORD-338118,2023-06-18,Lucas Watkins,Central,Furniture,Chairs,436.04,7,0.03,91.57
ORD-338119,2025-05-08,Amy Melendez,East,Furniture,Bookcases,393.69,4,0.03,82.67
ORD-338120,2025-06-17,Michelle Hansen,West,Furniture,Bookcases,1376.56,4,0.03,289.08
ORD-338121,2024-04-07,Caitlin Booth,South,Technology,Accessories,145.13,8,0.03,30.48
ORD-338122,2025-04-23,Carla Haas,South,Technology,Phones,1464.61,7,0.07,248.98
ORD-338123,2024-01-11,Jamie Bates,South,Technology,Copiers,295.4,2,0.03,62.03
ORD-338124,2024-06-04,Ashley Carter,East,Technology,Copiers,1390.27,4,0.07,236.35
ORD-338125,2025-02-21,Dr. Michael Bradford,West,Technology,Phones,440.07,2,0.0,105.62
ORD-338126,2024-08-29,Mr. Lee Lindsey,West,Office Supplies,Storage,272.25,5,0.1,38.11
ORD-338127,2023-07-12,Michele Stanton,Central,Furniture,Tables,1042.85,6,0.07,177.28
ORD-338128,2023-06-01,Jamie Patterson,South,Furniture,Tables,66.85,5,0.07,11.36
ORD-338129,2023-11-14,Robert Barnes,Central,Technology,Copiers,189.15,1,0.1,26.48
ORD-338130,2025-09-27,Caitlin Ball,Central,Furniture,Chairs,163.16,4,0.03,34.26
ORD-338131,2023-04-30,Shawn Cook,Central,Furniture,Chairs,741.63,5,0.0,177.99
ORD-338132,2025-11-25,Miss Heather Stone,West,Technology,Accessories,372.82,10,0.0,89.48
ORD-338133,2023-08-21,Wanda Pearson,Central,Office Supplies,Paper,610.97,10,0.07,103.86
ORD-338134,2025-01-22,Keith Davis,East,Furniture,Tables,668.29,8,0.0,160.39
ORD-338135,2024-02-13,James Bailey,South,Technology,Phones,1119.25,6,0.03,235.04
ORD-338136,2023-05-14,Elizabeth Garcia,South,Office Supplies,Paper,244.09,6,0.1,34.17
ORD-338137,2025-07-27,Katherine Brown,East,Technology,Copiers,429.68,6,0.1,60.16
ORD-338138,2024-03-20,Amy Kidd,Central,Furniture,Chairs,917.73,9,0.1,128.48
ORD-338139,2023-09-17,Mrs. Catherine Guerrero DDS,West,Technology,Accessories,1271.82,7,0.03,267.08
ORD-338140,2025-05-15,Joshua Russell,West,Furniture,Bookcases,250.36,6,0.03,52.58
ORD-338141,2024-09-29,Nancy Johnson,Central,Furniture,Tables,399.89,8,0.1,55.98
ORD-338142,2024-10-26,Kyle Jimenez,West,Office Supplies,Storage,459.22,1,0.0,110.21
ORD-338143,2025-02-11,Emily Wright,South,Office Supplies,Storage,567.44,3,0.0,136.19
ORD-338144,2024-12-19,Cheryl Barajas,East,Technology,Copiers,444.41,1,0.1,62.22
ORD-338145,2025-10-16,Wendy Montgomery,South,Office Supplies,Binders,1120.09,1,0.1,156.81
ORD-338146,2024-10-20,Timothy Anderson,West,Technology,Accessories,160.85,1,0.03,33.78
ORD-338147,2025-02-07,Joshua Barnes,Central,Office Supplies,Storage,656.1,4,0.0,157.46
ORD-338148,2023-10-11,David Valenzuela,West,Furniture,Tables,875.27,2,0.1,122.54
ORD-338149,2024-12-20,Christopher Lewis,West,Office Supplies,Binders,966.43,3,0.03,202.95
ORD-338150,2024-02-11,Mary Carey,East,Technology,Phones,1164.68,3,0.0,279.52
ORD-338151,2024-09-11,Melissa Lindsey,West,Furniture,Tables,1063.44,5,0.1,148.88
ORD-338152,2025-02-20,Oscar Webster,East,Office Supplies,Storage,1213.21,7,0.1,169.85
ORD-338153,2023-12-06,Robin Potter,East,Technology,Phones,341.88,8,0.0,82.05
ORD-338154,2023-05-23,Stephanie Walls,West,Office Supplies,Storage,696.01,4,0.07,118.32
ORD-338155,2025-07-19,Michelle Thomas,West,Office Supplies,Storage,827.48,3,0.1,115.85
ORD-338156,2024-06-23,Roger Miller,South,Technology,Phones,1122.43,4,0.07,190.81
ORD-338157,2024-08-18,Wanda Pineda,East,Office Supplies,Storage,596.79,9,0.0,143.23
ORD-338158,2024-09-18,Timothy Harris,Central,Technology,Accessories,1366.32,10,0.1,191.28
ORD-338159,2025-07-06,Robert Hernandez,West,Office Supplies,Binders,1454.16,9,0.07,247.21
ORD-338160,2023-11-01,Steven Montgomery,South,Office Supplies,Binders,606.98,3,0.03,127.47
ORD-338161,2025-09-10,Christopher Boyd,Central,Furniture,Bookcases,888.94,3,0.03,186.68
ORD-338162,2025-04-04,Claire Burns,West,Technology,Phones,1276.67,4,0.1,178.73
ORD-338163,2024-08-05,Brandy Stevens,Central,Office Supplies,Storage,1358.1,3,0.07,230.88
ORD-338164,2024-06-26,Dorothy Garcia,South,Furniture,Chairs,1035.23,1,0.1,144.93
ORD-338165,2025-02-06,Donald Scott,South,Furniture,Tables,1100.13,1,0.1,154.02
ORD-338166,2024-02-22,Clayton Thomas,Central,Technology,Copiers,402.17,4,0.0,96.52
ORD-338167,2026-03-10,Emily Foster,East,Office Supplies,Paper,279.79,3,0.0,67.15
ORD-338168,2025-09-08,John Dawson,Central,Office Supplies,Storage,1232.29,3,0.07,209.49
ORD-338169,2025-03-13,Katherine Gordon MD,East,Office Supplies,Binders,943.78,4,0.07,160.44
ORD-338170,2026-03-08,Dr. Matthew Jordan,West,Office Supplies,Binders,722.15,9,0.0,173.32
ORD-338171,2025-03-13,Dr. Melissa Lewis,South,Office Supplies,Binders,605.99,7,0.0,145.44
ORD-338172,2025-09-25,William Kerr,South,Furniture,Chairs,565.21,7,0.0,135.65
ORD-338173,2023-11-15,Jeffery Garcia,Central,Furniture,Chairs,1217.94,1,0.07,207.05
ORD-338174,2023-04-26,Joshua Frank,South,Technology,Copiers,996.51,5,0.0,239.16
ORD-338175,2025-10-01,Anthony Webb,South,Office Supplies,Paper,1369.37,2,0.1,191.71
ORD-338176,2023-07-25,Brian Bradshaw,Central,Technology,Accessories,1224.88,7,0.03,257.22
ORD-338177,2023-04-19,William Lowe,West,Office Supplies,Paper,787.68,7,0.0,189.04
ORD-338178,2024-09-02,Laura Gonzalez,South,Technology,Copiers,677.23,6,0.0,162.54
ORD-338179,2024-08-31,Thomas Gutierrez,South,Furniture,Chairs,227.01,6,0.0,54.48
ORD-338180,2025-01-06,Karen Wright,South,Technology,Accessories,1226.08,5,0.07,208.43
ORD-338181,2025-01-24,Anthony Collins,West,Technology,Accessories,579.07,3,0.1,81.07
ORD-338182,2025-03-15,Sandra Stone,Central,Office Supplies,Binders,1439.56,5,0.1,201.54
ORD-338183,2023-10-18,William Garcia,West,Furniture,Bookcases,709.85,4,0.07,120.67
ORD-338184,2025-05-05,Donald Williams,West,Office Supplies,Storage,106.56,4,0.07,18.12
ORD-338185,2025-01-12,Jeffrey Davis,Central,Office Supplies,Storage,596.24,7,0.0,143.1
ORD-338186,2024-02-09,Jessica Crawford,West,Technology,Phones,1394.92,5,0.1,195.29
ORD-338187,2025-09-05,Troy Moody,Central,Technology,Accessories,329.32,10,0.07,55.98
ORD-338188,2024-03-12,Angie Ortiz,South,Office Supplies,Binders,1333.1,1,0.07,226.63
ORD-338189,2025-10-05,Jerome Mcclure,East,Office Supplies,Storage,1039.57,10,0.03,218.31
ORD-338190,2025-01-02,Madison Burns,West,Technology,Copiers,384.73,9,0.03,80.79
ORD-338191,2024-04-12,Jay Tucker,South,Office Supplies,Storage,535.83,4,0.03,112.52
ORD-338192,2023-05-12,Lori Frey,West,Furniture,Chairs,905.87,9,0.0,217.41
ORD-338193,2025-01-17,Tiffany Dalton,West,Furniture,Bookcases,681.2,10,0.0,163.49
ORD-338194,2024-05-04,William Kelly,East,Technology,Phones,479.35,4,0.07,81.49
ORD-338195,2023-09-03,Kristin Glenn,South,Technology,Phones,169.76,4,0.03,35.65
ORD-338196,2025-03-31,Danielle Miller,West,Furniture,Tables,473.67,7,0.07,80.52
ORD-338197,2025-10-19,Michael Powell,South,Furniture,Tables,554.83,5,0.03,116.51
ORD-338198,2025-07-02,Janice Lamb,West,Furniture,Chairs,1093.7,3,0.1,153.12
ORD-338199,2024-06-18,Darius Freeman,East,Office Supplies,Storage,652.39,4,0.03,137.0
ORD-338200,2024-12-23,Eric Short,West,Office Supplies,Paper,346.83,1,0.07,58.96
ORD-338201,2023-04-24,Lisa Brown,South,Technology,Phones,834.36,8,0.07,141.84
ORD-338202,2024-08-13,Tyler Chavez,West,Furniture,Tables,1153.0,8,0.0,276.72
ORD-338203,2024-03-20,Douglas Harris,East,Furniture,Chairs,300.7,4,0.1,42.1
ORD-338204,2024-10-23,Mrs. Sara Thompson DVM,South,Office Supplies,Storage,832.05,2,0.07,141.45
ORD-338205,2025-06-21,Mrs. Latoya Sullivan,South,Office Supplies,Binders,157.84,1,0.03,33.15
ORD-338206,2024-07-25,Jill Juarez,West,Office Supplies,Binders,826.76,7,0.07,140.55
ORD-338207,2025-11-01,Joseph Williams,South,Office Supplies,Paper,285.27,2,0.1,39.94
ORD-338208,2023-09-03,Dennis Marshall,West,Furniture,Chairs,487.61,10,0.1,68.27
ORD-338209,2023-12-30,Sara Chapman,West,Technology,Copiers,1144.07,9,0.07,194.49
ORD-338210,2025-01-15,Gabriella Weaver,West,Office Supplies,Storage,915.79,9,0.0,219.79
ORD-338211,2025-11-08,Jessica Bradley,East,Technology,Accessories,1477.65,2,0.03,310.31
ORD-338212,2025-11-24,Jesus Martinez,West,Office Supplies,Binders,90.48,2,0.07,15.38
ORD-338213,2024-03-10,Daniel Williams,South,Office Supplies,Paper,579.88,1,0.0,139.17
ORD-338214,2026-03-17,Zachary Woodard,West,Furniture,Bookcases,163.32,1,0.03,34.3
ORD-338215,2024-10-06,Michael Dennis,Central,Office Supplies,Binders,855.27,10,0.0,205.26
ORD-338216,2025-09-27,Nicholas Brennan,East,Furniture,Bookcases,630.03,3,0.07,107.11
ORD-338217,2025-05-25,Ashley Durham,Central,Furniture,Bookcases,902.88,1,0.0,216.69
ORD-338218,2024-04-16,Nicholas Gordon,South,Office Supplies,Paper,1448.05,8,0.0,347.53
ORD-338219,2024-12-16,Monica Allen,East,Furniture,Chairs,511.09,10,0.1,71.55
ORD-338220,2024-09-22,Brandon Stewart,West,Furniture,Tables,165.17,7,0.1,23.12
ORD-338221,2025-12-01,Garrett Taylor,East,Furniture,Chairs,478.19,3,0.07,81.29
ORD-338222,2024-05-16,Amanda Nichols,East,Office Supplies,Paper,1440.06,6,0.0,345.61
ORD-338223,2023-06-22,Brian Walters,Central,Technology,Copiers,1146.94,8,0.07,194.98
ORD-338224,2024-01-17,Matthew Boone,West,Office Supplies,Paper,1420.67,6,0.07,241.51
ORD-338225,2025-10-17,Timothy Roth,Central,Office Supplies,Binders,1049.23,9,0.0,251.82
ORD-338226,2024-08-19,Andrew Williams,East,Furniture,Chairs,1160.08,7,0.07,197.21
ORD-338227,2025-05-29,Marc Pugh,South,Technology,Accessories,355.58,10,0.03,74.67
ORD-338228,2025-05-17,Connor Navarro,Central,Furniture,Tables,1174.34,10,0.1,164.41
ORD-338229,2023-09-13,Belinda Shaw,South,Technology,Phones,1311.59,9,0.1,183.62
ORD-338230,2024-09-03,Julie Welch,South,Office Supplies,Binders,1350.19,9,0.07,229.53
ORD-338231,2023-04-20,James Lara,Central,Technology,Accessories,803.21,7,0.0,192.77
ORD-338232,2024-06-06,David Parker,East,Office Supplies,Binders,998.25,10,0.07,169.7
ORD-338233,2023-12-03,Meredith Davis,South,Furniture,Tables,816.79,2,0.03,171.53
ORD-338234,2025-05-20,Corey Dunn,East,Furniture,Tables,855.57,5,0.03,179.67
ORD-338235,2025-07-20,Allison Hall,South,Office Supplies,Binders,1365.9,1,0.03,286.84
ORD-338236,2023-10-29,Michelle Griffin,East,Furniture,Bookcases,439.82,3,0.0,105.56
ORD-338237,2024-03-03,Erica Gomez,South,Furniture,Chairs,243.88,4,0.07,41.46
ORD-338238,2023-06-01,Melissa Welch,South,Office Supplies,Storage,1324.8,4,0.1,185.47
ORD-338239,2024-05-10,Andrea Hanson,West,Technology,Phones,671.32,7,0.0,161.12
ORD-338240,2025-04-16,Ann Martin,East,Technology,Copiers,1280.2,3,0.07,217.63
ORD-338241,2023-11-18,Thomas Warren,West,Furniture,Chairs,740.06,1,0.0,177.61
ORD-338242,2023-04-30,Theresa Flynn,East,Technology,Accessories,783.15,4,0.1,109.64
ORD-338243,2026-01-03,Mitchell Fernandez,South,Furniture,Tables,743.22,7,0.07,126.35
ORD-338244,2025-01-02,Peter Brooks,East,Furniture,Tables,505.4,7,0.03,106.13
ORD-338245,2023-09-14,Brett Hughes,West,Office Supplies,Binders,1454.71,7,0.0,349.13
ORD-338246,2024-05-03,Mrs. Anne Hughes,South,Furniture,Bookcases,1130.58,2,0.1,158.28
ORD-338247,2025-06-23,Amanda Holloway,East,Technology,Copiers,1411.66,7,0.0,338.8
ORD-338248,2024-12-07,Mary Morales,South,Office Supplies,Storage,210.53,9,0.0,50.53
ORD-338249,2025-08-11,Lisa Scott,Central,Office Supplies,Binders,380.53,2,0.1,53.27
ORD-338250,2024-04-26,Michelle Rivers,South,Technology,Accessories,980.6,2,0.03,205.93
ORD-338251,2023-05-24,Anthony Gillespie,West,Furniture,Chairs,529.97,8,0.03,111.29
ORD-338252,2023-11-21,Curtis Barr,West,Office Supplies,Storage,479.0,9,0.1,67.06
ORD-338253,2025-03-15,Aaron Walker,Central,Technology,Copiers,665.01,7,0.03,139.65
ORD-338254,2024-07-18,Mary Fritz,Central,Furniture,Tables,1143.39,8,0.03,240.11
ORD-338255,2024-08-05,Melissa Perkins,South,Office Supplies,Paper,795.11,7,0.1,111.32
ORD-338256,2024-06-03,Felicia Smith,West,Office Supplies,Binders,149.0,2,0.0,35.76
ORD-338257,2026-01-05,Vanessa Robinson,West,Furniture,Bookcases,257.41,5,0.07,43.76
ORD-338258,2024-10-05,Dakota Boone,South,Technology,Phones,1302.56,6,0.1,182.36
ORD-338259,2025-10-30,Sean Fox,Central,Furniture,Chairs,624.77,2,0.0,149.94
ORD-338260,2025-12-24,Trevor Lane,East,Office Supplies,Storage,78.24,10,0.07,13.3
ORD-338261,2023-05-09,Susan Sutton,West,Technology,Phones,1107.96,2,0.1,155.11
ORD-338262,2023-04-05,Kathleen Brown,Central,Technology,Copiers,564.93,5,0.07,96.04
ORD-338263,2023-08-28,Sarah Lopez,Central,Office Supplies,Binders,1275.55,3,0.07,216.84
ORD-338264,2025-09-15,Joseph Rivera,West,Office Supplies,Storage,675.63,1,0.1,94.59
ORD-338265,2024-06-15,Jennifer Martinez,East,Technology,Copiers,1047.09,8,0.03,219.89
ORD-338266,2023-04-26,Ruth Franklin,South,Furniture,Bookcases,1010.95,9,0.1,141.53
ORD-338267,2025-02-21,Jenny Stephens,West,Technology,Copiers,1152.86,9,0.0,276.69
ORD-338268,2026-04-03,Robert Patrick,Central,Furniture,Bookcases,528.75,1,0.0,126.9
ORD-338269,2025-08-09,Nancy Pearson,Central,Technology,Phones,292.17,8,0.0,70.12
ORD-338270,2024-01-02,Nancy Robertson,East,Technology,Phones,747.2,10,0.1,104.61
ORD-338271,2023-05-09,Michelle Cross,West,Furniture,Bookcases,691.84,10,0.07,117.61
ORD-338272,2025-01-03,Robert Lopez,West,Office Supplies,Storage,459.1,4,0.0,110.18
ORD-338273,2024-01-31,Michael Moreno,South,Furniture,Tables,769.79,6,0.07,130.86
ORD-338274,2025-10-03,Jay Martinez,Central,Technology,Accessories,1303.18,1,0.0,312.76
ORD-338275,2025-12-18,Cameron Sanders,West,Furniture,Tables,800.64,1,0.07,136.11
ORD-338276,2025-06-25,Dwayne Anderson,South,Furniture,Bookcases,694.98,9,0.1,97.3
ORD-338277,2024-01-29,Gregory Abbott,Central,Office Supplies,Paper,1273.81,3,0.1,178.33
ORD-338278,2023-06-24,Carol Molina,West,Technology,Accessories,1183.46,7,0.0,284.03
ORD-338279,2026-02-02,Michael Kramer,South,Furniture,Bookcases,1298.53,4,0.03,272.69
ORD-338280,2024-02-03,Miss Melissa Moore,East,Technology,Copiers,160.53,3,0.1,22.47
ORD-338281,2025-06-25,Jill Mason,East,Furniture,Tables,149.79,5,0.03,31.46
ORD-338282,2024-04-07,Jordan Williams,South,Technology,Phones,1274.66,3,0.03,267.68
ORD-338283,2024-06-03,Stephanie Williams,Central,Technology,Phones,443.54,2,0.1,62.1
ORD-338284,2026-03-08,Juan Bradley,Central,Furniture,Chairs,459.6,6,0.0,110.3
ORD-338285,2025-01-18,Brittney Hughes,South,Technology,Copiers,324.88,2,0.03,68.22
